0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,Churn
-0.020600248623690285,0.6666666666666666,0.0,0.2727272727272727,-2.0,-1.0,0.0,-0.25,0.0,0.4,0.0,-0.48803584626642704,1.0,0.23780725712056183,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.30722784585331203,1.0,0.0,-0.5454545454545454,-1.0,-1.0,-1.0,-0.25,1.0,-0.8,0.6643853149884027,0.48803584626642704,-0.8,2.0407725321888415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6116142781033564,0.25,0.0,0.2727272727272727,1.0,0.0,1.0,1.25,0.0,1.2,1.0,0.0,0.0,-0.06613343737807231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.17474693660095897,-0.6666666666666666,0.0,1.0,0.0,-1.0,-1.0,0.25,0.0,-0.8,-1.0,-0.48803584626642704,-0.4,-0.5115099492781897,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.15947433848339548,1.5,1.0,-0.36363636363636365,0.0,1.0,1.0,0.0,0.0,0.16047960455453386,1.0,0.0,2.6,2.548770971517753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9614633280056828,-0.5833333333333334,0.0,-0.5454545454545454,0.0,1.0,0.0,0.0,1.0,-0.2,0.0,0.0,-0.6,-0.16738197424892676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.8179719410406677,1.5,1.0,-0.09090909090909091,0.0,0.0,-0.5,1.25,1.0,0.6,-1.0,-0.48803584626642704,-0.15272085991627354,0.9057744830277017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.7852956846030901,0.5,0.0,0.09090909090909091,0.0,-1.0,0.0,0.0,0.0,0.03402077651463031,0.0,-0.48803584626642704,1.4,2.561061256340227,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.04226602734860593,-0.6666666666666666,1.0,0.09090909090909091,-1.0,-1.0,-1.0,-0.25,0.0,-0.4,-1.0,-0.48803584626642704,-0.8,-1.016387046429965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.4766471319481442,0.16666666666666666,1.0,-0.45454545454545453,-1.0,-1.0,-1.0,0.0,0.0,-0.6,-1.0,-0.48803584626642704,-0.2,0.2218103784627391,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.12502219854377553,0.25,0.0,-0.6363636363636364,0.0,0.0,-0.5,0.75,0.0,0.6,1.0,0.0,-0.2,0.7218103784627391,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.42088438998401706,-0.20177038939839895,0.0,0.09090909090909091,0.0,-1.0,-1.0,-0.25,0.0,1.6,0.0,-0.48803584626642704,0.0,-0.8234490831057357,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9426389628840348,0.16666666666666666,1.0,-0.18181818181818182,0.0,-1.0,-0.5,0.5,0.0,-0.2,-1.0,-0.48803584626642704,-0.6,0.0411626999609835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3796838927366365,0.5833333333333334,0.0,0.12489241717592735,0.0,-1.0,1.0,0.25,0.0,0.2,-1.0,-0.48803584626642704,-0.4,-0.7247366367538044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.048659207955958086,0.9166666666666666,0.0,0.0,1.0,-1.0,0.0,0.75,0.0,0.6,0.0,0.0,-0.2,0.5156067108856811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6908186822944414,1.5,0.0,0.36363636363636365,0.0,0.0,0.0,1.75,0.0,1.2,1.0,0.0,0.2,-0.12524385485758854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6535251287515539,-0.5833333333333334,1.0,0.5454545454545454,0.0,0.0,1.0,0.25,0.0,0.6,0.0,0.0,-0.2,0.08622707764338698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.8705380927011188,0.6666666666666666,0.0,-0.45454545454545453,0.0,0.0,-1.0,0.25,1.0,0.0,4.0,5.856430155197124,1.5006993722444566,1.23546625048771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4549813532232286,-0.16666666666666666,0.0,0.11955884383699326,-1.0,-1.0,-1.0,-0.5,0.0,-0.2,0.0,-0.48803584626642704,-0.4,-0.739563012095201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5832001420706802,0.9166666666666666,1.0,1.6363636363636365,0.0,0.0,0.5,1.5,0.0,0.0,1.0,0.0,-0.4,0.33164260632071796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7806783874977802,0.0,0.0,1.5454545454545454,-1.0,-1.0,0.0,-0.25,1.0,-0.8,1.0,3.9042867701314163,-0.6,0.7992586812329303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9586219144024152,-0.25,0.0,1.1818181818181819,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.2,0.07920405774483033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6847806783874978,1.5,0.0,1.0909090909090908,0.0,0.0,-1.0,-0.25,0.0,0.8,1.0,0.0,-0.2,0.09110417479516225,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.862013851891316,-0.25,0.0,0.09090909090909091,0.0,-1.0,-0.5,-0.25,1.0,-0.6,0.0,-0.48803584626642704,0.2,0.006047600468201372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8023441662226958,1.1666666666666667,0.0,-0.45454545454545453,1.0,-2.0,0.5,1.0,0.0,-0.6,0.0,0.0,-0.6,-0.2403433476394849,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.0024862369028591726,0.0,0.5,1.6363636363636365,-1.0,-1.0,-1.0,-0.25,1.0,0.2,0.0,-0.48803584626642704,0.6,0.4966835739367931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.4727401882436512,1.0,0.0,1.3636363636363635,0.0,-1.0,-1.0,-0.25,0.0,-0.6,6.0,6.344466001463552,0.4,0.7844323058915337,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.873024329603978,0.08333333333333333,1.0,1.9090909090909092,1.0,1.0,0.0,-0.25,0.0,1.8,2.0,1.464107538799281,-0.2,-0.2655091689426451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.5590481264429054,-0.5833333333333334,1.0,1.7272727272727273,0.0,1.0,1.0,1.0,0.0,0.2,1.0,0.0,-0.4,0.566718689036286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5032853844787782,0.25,0.0,-0.6363636363636364,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.8,0.4295747171283655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2972828982418753,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,-0.25,0.0,-0.6,0.0,0.0,0.8,0.144947327350761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6197833422127509,0.08333333333333333,0.0,-0.7272727272727273,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,-0.48803584626642704,-0.4,-0.37397580959812704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5022198543775528,-0.6666666666666666,1.0,0.0,-1.0,-1.0,0.0,-0.25,0.0,0.0,0.0,-0.48803584626642704,0.6,0.4750292625829106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3779080092345942,1.25,0.0,1.3636363636363635,1.0,0.0,0.5,0.5,0.0,0.4,0.7346397718102988,0.0,-0.2,2.4623488099882955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.20742319303853668,0.9166666666666666,0.0,-0.2727272727272727,0.0,0.0,0.5,0.0,0.0,-0.4,1.0,0.0,1.0,0.12797502926258297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.8122891138341325,-0.6666666666666666,0.0,-0.36363636363636365,-0.7161819707699468,0.0,-0.5,-0.5,0.0,0.4,-1.0,0.48803584626642704,0.0,-0.610417479516192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2269579115610016,1.3333333333333333,1.0,-0.6363636363636364,1.0,0.0,0.0,-0.25,0.0,-0.4,1.0,0.0,2.0,0.49863441279750303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6808737346830048,1.6666666666666667,0.0,-0.7272727272727273,-1.0,-3.0,-0.5,0.0,0.0,-0.4,0.0,0.05836216933558121,-0.8,1.6467030823254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.5547860060380039,-0.6666666666666666,1.0,1.4545454545454546,-1.0,-3.0,1.0,-0.25,0.0,0.4,0.0,-0.48803584626642704,-0.8,-1.014436207569255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.34807316640028413,0.9166666666666666,0.0,1.9090909090909092,1.0,0.0,-1.0,0.75,0.0,1.2,1.0,0.0,0.0,-0.3236441669918066,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7089326940152726,-0.5833333333333334,1.0,-0.2727272727272727,0.0,1.0,1.0,0.0,0.0,-0.4,1.0,0.0,0.0,0.09071400702302003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.7757059136920618,1.8333333333333333,0.0,-0.5454545454545454,0.0,0.0,-0.5,0.25,1.0,-0.4,-1.0,-0.20756797259656712,-0.2,1.4504486929379634,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5675723672527082,0.4166666666666667,0.0,-0.6363636363636364,1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,-0.2,-0.30413577838470557,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.46315041733262297,0.3333333333333333,1.0,-0.6363636363636364,0.0,0.0,0.5,-0.25,0.0,0.2,4.0,1.9521433850657082,1.0,0.12660944206008604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.07636299058781744,0.4166666666666667,1.0,-0.09090909090909091,-1.0,-1.0,0.5,-0.25,0.0,0.12881935796244726,11.0,4.880358462664271,0.8,2.6418259851736248,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.11365654413070503,-0.6666666666666666,0.0,1.6363636363636365,-0.15742796523634262,0.0,0.0,-0.25,1.0,-0.2,0.0,-0.48803584626642704,-0.2,-0.6783066718689039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8492274906766116,-0.5833333333333334,0.0,-0.5454545454545454,1.0,-2.0,0.5,0.0,0.0,-0.6,1.0,1.464107538799281,0.8,0.7130316035895439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9635943882081336,0.16666666666666666,1.0,0.9090909090909091,0.0,1.0,0.5,0.25,0.0,0.4,1.0,0.0,0.0,0.33476394849785407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5412892914224827,0.5833333333333334,0.0,0.6363636363636364,0.0,0.0,0.0,0.75,0.0,-0.4,1.0,0.0,1.0,-0.26141240733515425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.21523708044752266,0.9166666666666666,0.0,1.4545454545454546,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,1.0,-0.03082325399921936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9628840348073167,-0.5833333333333334,0.0,0.8181818181818182,0.0,2.0,1.0,0.0,1.0,1.8,0.0,0.9760716925328541,-0.6,-0.28950448692937975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.6808737346830048,0.3333333333333333,0.0,-0.45454545454545453,1.0,0.0,0.0,1.25,1.0,-0.2,0.0,0.0,-0.4,-0.14319157237612182,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08843899840170485,0.5,0.0,0.2727272727272727,0.0,-1.0,0.0,0.5,1.0,-0.2,0.0,0.0,0.8,-0.3078423722200547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5856863789735394,0.08333333333333333,0.0,0.18181818181818182,-1.0,-1.0,1.0,1.25,1.0,-0.4,0.0,1.464107538799281,0.6,0.3960202887241517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9536494405966969,1.0,1.0,-0.36363636363636365,0.0,-2.0,1.0,0.25,0.0,-0.4,2.0,1.5851219094832816,1.0,1.8404213811939139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.27739300301900194,0.0,0.0,1.1818181818181819,-1.0,-1.0,-1.0,-0.25,1.0,2.0,-1.0,-0.48803584626642704,0.6,-0.44420600858369125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3736458888296928,-0.6666666666666666,0.0,-0.45454545454545453,0.0,-1.0,1.0,0.75,0.0,-0.4,0.0,-0.48803584626642704,-0.4,-0.44088958252048377,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.8659207955958089,1.0,1.0,-0.36363636363636365,0.0,0.0,0.5,1.75,0.0,-0.4,2.7483596241580166,1.9521433850657082,-0.4,2.5000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04084532054697212,-0.4166666666666667,1.0,-0.6363636363636364,0.0,0.0,-0.5,0.0,0.0,0.0,4.0,1.464107538799281,-0.4,0.8051111978150608,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.5121648019889895,-0.5,0.0,1.1818181818181819,-1.0,-3.0,1.0,-0.25,0.0,-0.8,5.0,2.928215077598562,0.8,0.7196644557159583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9923637009412183,-0.5833333333333334,1.0,-0.18181818181818182,0.0,0.0,1.0,0.0,1.0,-0.6,1.0,0.0,-0.2,-0.2752633632461956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9017936423370627,1.25,0.0,-0.09090909090909091,0.0,1.0,0.0,0.25,1.0,1.0,1.4275321587902772,0.48803584626642704,1.8,1.984978540772533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
